,0
0,<module 'time' (built-in)>
1,"['99.43218231201172', '98.99980163574219', '99.44974517822266', '99.06444549560547', '99.1276626586914', '99.48207092285156', '99.54946899414062', '99.48478698730469', '99.43000030517578', '99.53424072265625', '99.38874816894531', '99.78739166259766', '99.7597427368164', '99.67971801757812', '99.51579284667969', '99.568603515625', '99.4578857421875', '99.52716064453125', '99.74337005615234', '99.6567611694336', '99.71978759765625', '99.62351989746094', '99.44868469238281', '98.96833038330078']"
2,"['0.09754502028226852', '0.15935209393501282', '0.07037217915058136', '0.13718895614147186', '0.13986919820308685', '0.08712374418973923', '0.0829048901796341', '0.09820789843797684', '0.11057484894990921', '0.09167499095201492', '0.11182689666748047', '0.03745352849364281', '0.039504021406173706', '0.05410333350300789', '0.07311993092298508', '0.06786343455314636', '0.08148124068975449', '0.08827406913042068', '0.04228314757347107', '0.05693502724170685', '0.042858608067035675', '0.058230455964803696', '0.11845891177654266', '0.19836004078388214']"
3,"['6.289420127868652', '6.312794208526611', '6.291588306427002', '6.313222885131836', '6.316690921783447', '6.297519683837891', '6.288541793823242', '6.288629055023193', '6.2952704429626465', '6.285627365112305', '6.3047895431518555', '6.270268440246582', '6.275022029876709', '6.277279376983643', '6.292797565460205', '6.293862342834473', '6.294893264770508', '6.2890753746032715', '6.27000617980957', '6.275223731994629', '6.275261878967285', '6.281786918640137', '6.286855697631836', '6.322625160217285']"
4,"['5.890521049499512', '5.900947093963623', '5.891339302062988', '5.902190685272217', '5.897949695587158', '5.886998176574707', '5.884951591491699', '5.888211250305176', '5.887411117553711', '5.885339260101318', '5.888209342956543', '5.879153251647949', '5.8799214363098145', '5.882104396820068', '5.885797023773193', '5.886561870574951', '5.886392116546631', '5.8836259841918945', '5.879639148712158', '5.881446838378906', '5.881007194519043', '5.883065223693848', '5.888049125671387', '5.896083831787109']"
5,"['0.07155901193618774', '0.12215566635131836', '0.07087086886167526', '0.1262354552745819', '0.11270882934331894', '0.06735315918922424', '0.058081142604351044', '0.06504565477371216', '0.06510180234909058', '0.05253400281071663', '0.06265804916620255', '0.02768035978078842', '0.028626011684536934', '0.03925342485308647', '0.061703599989414215', '0.05110938102006912', '0.059288252145051956', '0.06019679084420204', '0.029554078355431557', '0.03938973695039749', '0.035151608288288116', '0.04242539405822754', '0.062034204602241516', '0.12723347544670105']"
6,"['2.175002336502075', '2.1960361003875732', '2.1732723712921143', '2.193268060684204', '2.1855783462524414', '2.16774582862854', '2.1634037494659424', '2.164715051651001', '2.16257643699646', '2.16141414642334', '2.1625633239746094', '2.1539466381073', '2.155802011489868', '2.157886028289795', '2.160855293273926', '2.1589767932891846', '2.160825490951538', '2.1580071449279785', '2.154794216156006', '2.156132936477661', '2.1555428504943848', '2.1564173698425293', '2.16481351852417', '2.1761958599090576']"
7,"['0.10350675135850906', '0.15721870958805084', '0.08062807470560074', '0.15578344464302063', '0.14010149240493774', '0.09400148689746857', '0.08853423595428467', '0.10660367459058762', '0.09986667335033417', '0.0929611548781395', '0.12365294247865677', '0.040993086993694305', '0.04967227578163147', '0.05952989310026169', '0.09601650387048721', '0.09086307138204575', '0.08386146277189255', '0.09995105117559433', '0.05986882746219635', '0.0961168110370636', '0.06331826746463776', '0.07570064067840576', '0.09924852848052979', '0.18020255863666534']"
8,"['0.0850042924284935', '0.20845304429531097', '0.11739877611398697', '0.16817449033260345', '0.1611991822719574', '0.0766851156949997', '0.06576070189476013', '0.07683329284191132', '0.1220913827419281', '0.08464515954256058', '0.11994162201881409', '0.03422613814473152', '0.032589614391326904', '0.060279861092567444', '0.09590660035610199', '0.06617061793804169', '0.1543990671634674', '0.08956094086170197', '0.049052439630031586', '0.055327702313661575', '0.0464743971824646', '0.08640693873167038', '0.10667093098163605', '0.231589213013649']"
