,0
0,<module 'time' (built-in)>
1,"['0.17401045560836792', '0.0364791676402092', '0.19705867767333984', '0.1737464815378189', '0.11219722032546997', '0.17644478380680084', '0.0907461941242218', '0.09419173747301102', '0.1314610093832016', '0.18678545951843262', '0.13541391491889954', '0.09166501462459564', '0.06513868272304535', '0.12611530721187592', '0.17307208478450775', '0.07370343804359436', '0.13309991359710693', '0.1590196043252945', '0.2082567662000656', '0.1572175920009613', '0.17630329728126526', '0.2535262405872345', '0.1642470806837082', '0.10713659971952438', '0.2102823257446289', '0.12130890041589737']"
2,"['1.2860827445983887', '0.31478816270828247', '1.7633726596832275', '1.3156325817108154', '1.1716504096984863', '1.2188678979873657', '0.7797985076904297', '1.0431715250015259', '1.3898848295211792', '1.1851763725280762', '1.5460752248764038', '0.6500385999679565', '0.46847862005233765', '0.9255231618881226', '1.3676930665969849', '0.6485522389411926', '0.7824399471282959', '1.000893235206604', '1.2937277555465698', '0.9985798001289368', '0.8636919856071472', '1.272294282913208', '1.1211780309677124', '0.5872567892074585', '1.1240535974502563', '0.7818394303321838']"
3,"['10.867433547973633', '6.604014873504639', '8.23429012298584', '9.223851203918457', '7.643709182739258', '10.856542587280273', '7.535632133483887', '10.200921058654785', '9.143808364868164', '9.121736526489258', '8.273797988891602', '7.397703170776367', '7.019218921661377', '7.232444763183594', '8.413566589355469', '6.860032081604004', '7.759438514709473', '7.900874137878418', '8.339747428894043', '7.730226993560791', '10.956605911254883', '11.1629056930542', '9.442154884338379', '6.975803375244141', '10.742965698242188', '10.062638282775879']"
4,"['6.264367580413818', '5.912268161773682', '6.141179084777832', '6.077229976654053', '6.003031253814697', '6.129099369049072', '5.965224742889404', '5.970092296600342', '6.049055099487305', '6.221637725830078', '6.013215065002441', '5.9538679122924805', '5.926578998565674', '6.003280162811279', '6.053574085235596', '5.963503837585449', '6.048536777496338', '6.121572494506836', '6.066234588623047', '6.037835597991943', '6.133483409881592', '6.290035724639893', '6.197630405426025', '5.975867748260498', '6.126262187957764', '6.052961826324463']"
5,"['0.8291446566581726', '0.16468451917171478', '0.9272891283035278', '0.7793768048286438', '0.5137152671813965', '0.8990080952644348', '0.39051979780197144', '0.4167689085006714', '0.5745999813079834', '0.7212537527084351', '0.5691235661506653', '0.34702974557876587', '0.24442467093467712', '0.45297619700431824', '0.6346206665039062', '0.36600226163864136', '0.5362972617149353', '0.623856246471405', '0.7825963497161865', '0.5892727971076965', '0.670107901096344', '0.889455258846283', '0.5973954200744629', '0.35774296522140503', '0.8104628920555115', '0.5288729667663574']"
6,"['2.906613349914551', '2.307617425918579', '3.479250907897949', '2.890561103820801', '2.777618646621704', '3.0992069244384766', '2.410423517227173', '2.401507616043091', '2.565485715866089', '2.7141642570495605', '2.617307424545288', '2.4394097328186035', '2.30184006690979', '2.4818918704986572', '2.5713489055633545', '2.3257715702056885', '2.512239456176758', '2.793475866317749', '2.755437135696411', '2.648200750350952', '2.5565645694732666', '2.7824933528900146', '2.5762510299682617', '2.358799934387207', '2.688539505004883', '2.419705629348755']"
7,"['0.4228496551513672', '0.07536417990922928', '0.353835791349411', '0.4024789333343506', '0.22730284929275513', '0.37003928422927856', '0.17372728884220123', '0.20647844672203064', '0.27002373337745667', '0.35146841406822205', '0.2511380612850189', '0.16368412971496582', '0.140345960855484', '0.21822555363178253', '0.28856050968170166', '0.21142838895320892', '0.2874211072921753', '0.2916650176048279', '0.4023272395133972', '0.27982234954833984', '0.37232494354248047', '0.5414933562278748', '0.33452314138412476', '0.2139647901058197', '0.39850208163261414', '0.25951865315437317']"
8,"['87.09074401855469', '98.11080169677734', '89.13460540771484', '89.76820373535156', '93.27767181396484', '87.03511047363281', '95.16566467285156', '90.99923706054688', '91.11708068847656', '90.2177963256836', '92.20281982421875', '95.52416229248047', '97.0040283203125', '95.08182525634766', '92.04978942871094', '96.7363510131836', '93.9766845703125', '92.45964050292969', '91.4080581665039', '93.38783264160156', '88.87271118164062', '86.74564361572266', '90.4398193359375', '96.42737579345703', '88.3250503540039', '90.97196197509766']"
