,0
0,<module 'time' (built-in)>
1,"['0.08516153693199158', '0.1631673276424408', '0.28075549006462097', '0.34384968876838684', '0.25327831506729126', '0.06934142112731934', '0.18422867357730865', '0.11082616448402405', '0.20064549148082733', '0.3920830190181732', '0.5954775214195251', '0.4861873686313629', '0.04711971431970596', '1.3517184257507324', '0.43739062547683716', '0.723787784576416', '0.2236756533384323', '0.5669364929199219', '0.06720323860645294', '0.5460376739501953']"
2,"['40.72724914550781', '26.597414016723633', '10.121378898620605', '3.937605381011963', '2.5721263885498047', '8.960477828979492', '1.7687652111053467', '1.0818859338760376', '35.85234069824219', '1.5364763736724854', '2.394357919692993', '2.2328591346740723', '34.48849105834961', '12.150262832641602', '1.5555697679519653', '5.239370346069336', '25.5035343170166', '1.8426328897476196', '6.340094566345215', '16.727636337280273']"
3,"['6.286550998687744', '6.318169116973877', '6.351470947265625', '6.362480163574219', '6.346635341644287', '6.278592109680176', '6.36673641204834', '6.345479965209961', '6.355932235717773', '6.375535011291504', '6.405390739440918', '6.405377388000488', '6.277783393859863', '6.452785491943359', '6.376546859741211', '6.437302589416504', '6.356144905090332', '6.400929927825928', '6.274679183959961', '6.366751194000244']"
4,"['5.946530818939209', '6.047418117523193', '6.151304721832275', '6.122066974639893', '6.131021499633789', '5.9180498123168945', '6.090052604675293', '6.056898593902588', '6.038891792297363', '6.214508533477783', '6.117827892303467', '6.199459075927734', '5.898491859436035', '6.2203497886657715', '6.124907970428467', '6.151913642883301', '5.976979732513428', '6.050000190734863', '5.9021759033203125', '6.048259735107422']"
5,"['2.2842819690704346', '7.663934707641602', '50.66179656982422', '50.80054473876953', '51.68067169189453', '1.5779590606689453', '24.57853889465332', '59.331809997558594', '7.971312046051025', '65.9328842163086', '28.29159164428711', '30.625911712646484', '1.0997979640960693', '13.4884614944458', '39.945152282714844', '17.394140243530273', '1.6825824975967407', '52.8214225769043', '0.5036942362785339', '6.397644519805908']"
6,"['98.25208282470703', '98.96791076660156', '50.111602783203125', '36.98044204711914', '20.389385223388672', '99.98446655273438', '14.630598068237305', '2.8199803829193115', '95.73127746582031', '12.188441276550293', '7.7840423583984375', '30.621871948242188', '99.47994995117188', '96.89402770996094', '7.165671348571777', '73.42259216308594', '99.59246063232422', '12.232646942138672', '99.99090576171875', '99.46495056152344']"
7,"['0.30062833428382874', '0.7079131007194519', '0.8097916841506958', '0.8956841230392456', '0.6398295760154724', '0.2485179305076599', '0.7151739001274109', '0.3432234227657318', '0.5938916206359863', '0.7597534656524658', '1.0278916358947754', '1.1278345584869385', '0.19514530897140503', '3.7484207153320312', '1.0290312767028809', '2.25966215133667', '1.2971774339675903', '1.1151394844055176', '0.3562869429588318', '1.687723994255066']"
8,"['1.3987261056900024', '5.596036911010742', '10.432258605957031', '20.1452693939209', '26.7885799407959', '0.8453983068466187', '57.5672607421875', '36.506595611572266', '6.23016881942749', '17.33049964904785', '57.314979553222656', '43.361167907714844', '0.5380625128746033', '17.141685485839844', '47.32099533081055', '39.43871307373047', '5.584188461303711', '29.95310401916504', '0.737421989440918', '10.638201713562012']"
