,0
0,<module 'time' (built-in)>
1,"['0.03893531486392021', '0.03370693325996399', '0.030046002939343452', '0.035752374678850174', '0.10532286018133163', '0.03291083127260208', '0.02699752151966095', '0.015760190784931183', '0.007711657788604498', '0.018078459426760674', '0.012701304629445076', '0.028131838887929916', '0.024284372106194496', '0.028050296008586884', '0.0063398778438568115', '0.008340970613062382', '0.022413039579987526', '0.028087317943572998', '0.0428244024515152', '0.053284503519535065', '0.08984751999378204', '0.09784404188394547', '0.1259303241968155', '0.16898424923419952']"
2,"['0.041812464594841', '0.03298705443739891', '0.03334678336977959', '0.04897753894329071', '0.19638647139072418', '0.05674925073981285', '0.03479868918657303', '0.020479261875152588', '0.0094557860866189', '0.02034561149775982', '0.014861584641039371', '0.04314521700143814', '0.04061886668205261', '0.039139095693826675', '0.00515734264627099', '0.0068856775760650635', '0.026606649160385132', '0.0311569981276989', '0.0607166662812233', '0.08057813346385956', '0.13946211338043213', '0.18588602542877197', '0.2588692307472229', '0.40232688188552856']"
3,"['6.282900333404541', '6.291639804840088', '6.285404205322266', '6.2986226081848145', '6.570234775543213', '99.71430969238281', '99.71719360351562', '99.72309112548828', '99.7266616821289', '99.72173309326172', '99.72416687011719', '99.71492004394531', '99.71783447265625', '99.71263122558594', '99.72742462158203', '99.72713470458984', '99.72078704833984', '99.71454620361328', '99.7052230834961', '99.65970611572266', '99.60050201416016', '99.57405853271484', '99.44945526123047', '98.73102569580078']"
4,"['5.889523983001709', '5.889933109283447', '5.884597301483154', '5.88909387588501', '5.952970027923584', '5.998654365539551', '5.951266765594482', '5.91678524017334', '5.8897857666015625', '5.934884548187256', '5.909450054168701', '5.986146450042725', '5.960015773773193', '6.034765243530273', '5.884176731109619', '5.884127616882324', '5.930419445037842', '6.01154088973999', '6.078056812286377', '6.712867259979248', '7.35312032699585', '7.633650302886963', '8.96950912475586', '15.344342231750488']"
5,"['0.0690358504652977', '0.0692351758480072', '0.06876327842473984', '0.09583330154418945', '0.28687676787376404', '0.07127660512924194', '0.10872112959623337', '0.04169834777712822', '0.013738746754825115', '0.03494153544306755', '0.02791379764676094', '0.07787454128265381', '0.05663695186376572', '0.05894199013710022', '0.008585440926253796', '0.01151310931891203', '0.04874303191900253', '0.060543447732925415', '0.11964575201272964', '0.12828609347343445', '0.26199057698249817', '0.22906897962093353', '0.3580339848995209', '0.5361716151237488']"
6,"['2.341491222381592', '2.2689576148986816', '2.2291934490203857', '2.2550599575042725', '2.373617172241211', '2.1541619300842285', '2.153212070465088', '2.1506099700927734', '2.1491572856903076', '2.1515398025512695', '2.1506094932556152', '2.1563212871551514', '2.1551873683929443', '2.15543270111084', '2.1488559246063232', '2.14919376373291', '2.153336524963379', '2.1540544033050537', '2.159985065460205', '2.1644651889801025', '2.175410032272339', '2.194063663482666', '2.204913377761841', '2.2384274005889893']"
7,"['0.03788125142455101', '0.03910573944449425', '0.03954398259520531', '0.049347080290317535', '0.14999762177467346', '0.03906148299574852', '0.04024485498666763', '0.020091645419597626', '0.009743047878146172', '0.02645903453230858', '0.019716603681445122', '0.048318441957235336', '0.03993508592247963', '0.04437752813100815', '0.006970056798309088', '0.008863570168614388', '0.03557099774479866', '0.0436793714761734', '0.0829448252916336', '0.09339720010757446', '0.17433397471904755', '0.1789505034685135', '0.22644156217575073', '0.32911422848701477']"
8,"['99.08939361572266', '99.3091812133789', '99.46576690673828', '99.28683471679688', '97.71649169921875', '0.06129319593310356', '0.0610911101102829', '0.029388872906565666', '0.01262286864221096', '0.03279704973101616', '0.026410667225718498', '0.06471908837556839', '0.054150331765413284', '0.05940142273902893', '0.009843509644269943', '0.012745527550578117', '0.04489707946777344', '0.054505448788404465', '0.09181298315525055', '0.1188516840338707', '0.18170659244060516', '0.23859189450740814', '0.29971882700920105', '0.4221624732017517']"
