,0
0,<module 'time' (built-in)>
1,"['44.48160171508789', '46.50263977050781', '37.49613952636719', '54.39891815185547', '64.34382629394531', '61.84336471557617', '35.380531311035156', '58.88432312011719', '34.85748291015625', '33.28141784667969', '14.042891502380371', '34.84381103515625', '13.399510383605957', '53.057403564453125', '31.25349235534668', '19.864187240600586', '10.90962028503418', '23.622568130493164', '20.7116756439209', '21.30990982055664', '36.85333251953125', '30.094375610351562', '46.18651580810547']"
2,"['0.6728861331939697', '0.6274732351303101', '0.6728852391242981', '0.6654627323150635', '0.45622518658638', '0.6093316078186035', '0.7391870617866516', '0.8200546503067017', '0.792535126209259', '0.6334721446037292', '0.44963932037353516', '0.5618225336074829', '0.340114951133728', '0.4879879355430603', '0.5390477180480957', '0.6367873549461365', '0.7132651805877686', '0.7375051975250244', '0.5688955187797546', '0.653756856918335', '0.8118618130683899', '0.8491800427436829', '0.7250851988792419']"
3,"['6.467634201049805', '6.4475202560424805', '6.50383996963501', '6.459878921508789', '6.426695823669434', '6.464970111846924', '6.514914512634277', '6.525538921356201', '6.522207736968994', '6.517461776733398', '6.452045440673828', '6.458366870880127', '6.402920246124268', '6.477903366088867', '6.441967964172363', '6.514734745025635', '6.520564079284668', '6.520938873291016', '6.476417064666748', '6.478785037994385', '6.471271991729736', '6.473509788513184', '6.456902027130127']"
4,"['5.975395202636719', '5.974249839782715', '5.988084316253662', '5.9817585945129395', '5.955108642578125', '5.975928783416748', '6.016665935516357', '6.012877941131592', '6.004316806793213', '6.024008750915527', '5.97249174118042', '5.982280731201172', '5.937984943389893', '5.959002494812012', '5.966585636138916', '6.004597187042236', '6.017548561096191', '6.001242160797119', '5.973922252655029', '5.9647417068481445', '5.983973503112793', '5.976473331451416', '5.967918395996094']"
5,"['0.8990907073020935', '0.8429455757141113', '0.9267194271087646', '0.8031790852546692', '0.49184244871139526', '0.5782464146614075', '0.8087682723999023', '0.777072548866272', '0.8257545232772827', '0.7702637910842896', '0.6509189009666443', '0.7499330043792725', '0.48244279623031616', '0.5336303114891052', '0.5123554468154907', '0.9332711100578308', '0.9261106252670288', '0.9389538168907166', '0.7198165059089661', '0.6841954588890076', '0.7598108053207397', '0.7803558111190796', '0.7076994776725769']"
6,"['2.5407187938690186', '2.5437190532684326', '2.6151862144470215', '2.5689637660980225', '2.4002270698547363', '2.511256217956543', '2.67010498046875', '2.6659183502197266', '2.7479207515716553', '2.6300556659698486', '2.528775453567505', '2.5689077377319336', '2.414335250854492', '2.421725034713745', '2.4883127212524414', '2.7465806007385254', '2.5639986991882324', '2.5996994972229004', '2.5335769653320312', '2.495018720626831', '2.5232625007629395', '2.6526379585266113', '2.572105884552002']"
7,"['0.5288563966751099', '0.5469949841499329', '0.5848367810249329', '0.5292215943336487', '0.3948274850845337', '0.4864630699157715', '0.508579432964325', '0.4922667443752289', '0.46309414505958557', '0.5120667815208435', '0.3581012189388275', '0.4549577832221985', '0.27023017406463623', '0.35978561639785767', '0.32180580496788025', '0.5324485898017883', '0.5908164381980896', '0.5494953393936157', '0.44979843497276306', '0.41560664772987366', '0.5033920407295227', '0.5109765529632568', '0.49047985672950745']"
8,"['51.520259857177734', '49.61585235595703', '58.11164855957031', '41.6245231628418', '32.95690155029297', '34.672752380371094', '60.10914993286133', '36.573543548583984', '60.41931915283203', '62.43348693847656', '82.67262268066406', '61.412452697753906', '84.20085906982422', '44.03204345703125', '65.6983642578125', '75.40850830078125', '84.68482208251953', '71.91901397705078', '75.65979766845703', '75.17646026611328', '59.19411087036133', '65.54386901855469', '49.94514083862305']"
