,0
0,<module 'time' (built-in)>
1,"['0.16299284994602203', '0.2533116936683655', '0.1619761884212494', '0.18864507973194122', '0.22919811308383942', '0.29120588302612305', '0.16717854142189026', '0.13633526861667633', '0.1329968422651291', '0.8532701134681702', '2.6528728008270264', '1.0764198303222656', '0.2875936031341553', '0.18062156438827515', '0.2361544668674469', '0.6423568725585938', '0.8456189036369324', '1.1078706979751587', '0.8615007400512695', '0.42961621284484863', '1.1878896951675415', '0.23671120405197144', '0.1408972144126892', '0.1706797331571579', '0.2249966859817505', '0.22346629202365875']"
2,"['0.3068946599960327', '0.42374399304389954', '0.34758710861206055', '0.34865161776542664', '0.46198931336402893', '0.5761339068412781', '0.40494152903556824', '0.343982070684433', '0.2976281940937042', '1.043664813041687', '2.139476776123047', '1.8633356094360352', '0.6059269309043884', '0.3834403157234192', '0.5284254550933838', '1.1645541191101074', '1.3406431674957275', '1.9638525247573853', '1.1327179670333862', '0.6481031179428101', '1.1907529830932617', '0.6829904317855835', '0.46962472796440125', '0.5872974991798401', '0.6900010108947754', '0.6696065664291382']"
3,"['6.288764476776123', '6.299153804779053', '6.288381099700928', '6.281247138977051', '6.290133476257324', '6.306474685668945', '6.28336763381958', '6.285250186920166', '6.2782063484191895', '6.351895809173584', '6.400080680847168', '6.403599739074707', '6.303915500640869', '6.289038181304932', '6.299635887145996', '6.3430891036987305', '6.358665943145752', '6.375624179840088', '6.35460901260376', '6.304983139038086', '6.328053951263428', '6.296848297119141', '6.28293514251709', '6.294508457183838', '6.295646667480469', '6.309268474578857']"
4,"['5.893664836883545', '5.90219259262085', '5.896139144897461', '5.892930507659912', '5.898820877075195', '5.9090094566345215', '5.89462947845459', '5.894999027252197', '5.884982585906982', '5.925295352935791', '5.97312068939209', '5.927980899810791', '5.894888401031494', '5.892993927001953', '5.899724960327148', '5.917116641998291', '5.917535305023193', '5.932129859924316', '5.917382717132568', '5.900720119476318', '5.925204753875732', '5.891585350036621', '5.887572288513184', '5.894335746765137', '5.894266605377197', '5.8991923332214355']"
5,"['0.47454825043678284', '0.6561914682388306', '0.5589073300361633', '0.5063295364379883', '0.653060257434845', '0.884662389755249', '0.5090981125831604', '0.5171438455581665', '0.2324177473783493', '1.2168716192245483', '1.6943236589431763', '1.5232528448104858', '0.5067175030708313', '0.5019241571426392', '0.7045138478279114', '1.1746578216552734', '1.052355170249939', '1.8842378854751587', '0.9269247055053711', '0.4864956736564636', '0.7979663014411926', '0.7016040086746216', '0.5803799033164978', '0.7805577516555786', '0.8026682734489441', '0.7356135845184326']"
6,"['2.2265615463256836', '2.2563180923461914', '2.21590256690979', '2.2247939109802246', '2.244349479675293', '2.267197847366333', '2.229475975036621', '2.215693950653076', '2.1837072372436523', '2.316579580307007', '2.5208170413970947', '2.3944802284240723', '2.230205535888672', '2.2213187217712402', '2.236713171005249', '2.298650026321411', '2.2861204147338867', '2.406834125518799', '2.312445878982544', '2.250251054763794', '2.354344367980957', '2.2244441509246826', '2.2038865089416504', '2.241807699203491', '2.252692222595215', '2.2488791942596436']"
7,"['0.06193813681602478', '0.08694280683994293', '0.06772683560848236', '0.06606642156839371', '0.08482073992490768', '0.12990164756774902', '0.07072475552558899', '0.07085484266281128', '0.044136252254247665', '0.24107913672924042', '0.49868491291999817', '0.29175105690956116', '0.10320403426885605', '0.07649270445108414', '0.11419324576854706', '0.20138952136039734', '0.22854137420654297', '0.2990775406360626', '0.1966109722852707', '0.10444764047861099', '0.18966153264045715', '0.0648709386587143', '0.05215984582901001', '0.06973963975906372', '0.0852789506316185', '0.08264319598674774']"
8,"['98.60857391357422', '98.05635070800781', '98.50720977783203', '98.52772521972656', '98.11236572265625', '97.52752685546875', '98.46167755126953', '98.58499145507812', '99.09102630615234', '95.7676773071289', '91.3100814819336', '94.02301788330078', '98.06669616699219', '98.4906005859375', '97.96143341064453', '96.03433227539062', '95.7577896118164', '93.5290298461914', '96.03346252441406', '97.81965637207031', '95.68722534179688', '97.92525482177734', '98.47301483154297', '97.94468688964844', '97.7132797241211', '97.77702331542969']"
