,0
0,<module 'time' (built-in)>
1,"['99.94025421142578', '99.96088409423828', '99.95726013183594', '99.94396209716797', '99.96134948730469', '99.9111328125', '99.92549133300781', '99.9560546875', '99.95769500732422', '99.95741271972656', '99.94563293457031', '99.92333984375', '99.93273162841797', '99.93497467041016', '99.89366149902344', '99.90528106689453', '99.94583892822266', '99.93721771240234', '99.94700622558594', '99.94410705566406', '99.92436218261719', '99.93224334716797', '99.92892456054688', '99.9181900024414', '99.91545867919922', '99.9355239868164']"
2,"['0.009989583864808083', '0.006631830707192421', '0.005643255542963743', '0.00794721208512783', '0.0057196952402591705', '0.01424604095518589', '0.012590368278324604', '0.00710751349106431', '0.007065734826028347', '0.007357342168688774', '0.009243590757250786', '0.011663941666483879', '0.010022161528468132', '0.01041269302368164', '0.017591554671525955', '0.015175936743617058', '0.008787786588072777', '0.009829685091972351', '0.007632503751665354', '0.007856246083974838', '0.013167589902877808', '0.010960869491100311', '0.012433674186468124', '0.010660952888429165', '0.01293196715414524', '0.009184987284243107']"
3,"['6.255298137664795', '6.253796100616455', '6.254499435424805', '6.255881309509277', '6.253854751586914', '6.258377552032471', '6.257356643676758', '6.254699230194092', '6.254275321960449', '6.2543230056762695', '6.25521993637085', '6.257188320159912', '6.256361961364746', '6.256255626678467', '6.259408473968506', '6.257852077484131', '6.25523042678833', '6.25540018081665', '6.254902362823486', '6.254754066467285', '6.256786823272705', '6.256405353546143', '6.2563700675964355', '6.258143424987793', '6.258265018463135', '6.257744312286377']"
4,"['5.87708044052124', '5.876082420349121', '5.876692771911621', '5.876776218414307', '5.876100540161133', '5.878463268280029', '5.878141403198242', '5.876385688781738', '5.876185417175293', '5.876114845275879', '5.876650333404541', '5.878458023071289', '5.877798557281494', '5.877474784851074', '5.878939151763916', '5.878164768218994', '5.876638412475586', '5.877315521240234', '5.876768589019775', '5.877269268035889', '5.877651214599609', '5.877380847930908', '5.877135753631592', '5.87848424911499', '5.878056526184082', '5.877201080322266']"
5,"['0.007794748060405254', '0.004921778105199337', '0.005717993713915348', '0.006971858441829681', '0.00494384067133069', '0.011413767002522945', '0.009035912342369556', '0.005862824618816376', '0.0063590798527002335', '0.006641550920903683', '0.008016141131520271', '0.010323552414774895', '0.009875076822936535', '0.010464368388056755', '0.014473412185907364', '0.014281143434345722', '0.008611375465989113', '0.010073907673358917', '0.008267110213637352', '0.008919238112866879', '0.012113964185118675', '0.010702264495193958', '0.011696306988596916', '0.010386845096945763', '0.01016811840236187', '0.007463355083018541']"
6,"['2.1505017280578613', '2.1495232582092285', '2.1496005058288574', '2.1500446796417236', '2.149183511734009', '2.151149034500122', '2.1508145332336426', '2.149580717086792', '2.1497082710266113', '2.149676561355591', '2.1501595973968506', '2.1511027812957764', '2.1504218578338623', '2.1506288051605225', '2.152146100997925', '2.152064561843872', '2.1502413749694824', '2.150789737701416', '2.1503870487213135', '2.1506564617156982', '2.151285409927368', '2.1508851051330566', '2.1509838104248047', '2.1511192321777344', '2.1513705253601074', '2.150714874267578']"
7,"['0.009037341922521591', '0.006023386027663946', '0.006663307547569275', '0.009759961627423763', '0.006826242431998253', '0.012472692877054214', '0.010691666975617409', '0.005491443909704685', '0.005556244868785143', '0.005772421136498451', '0.007346091326326132', '0.010516581125557423', '0.010462606325745583', '0.008561530150473118', '0.013910996727645397', '0.013013041578233242', '0.0074460310861468315', '0.009123819880187511', '0.007540208753198385', '0.00730279041454196', '0.010003208182752132', '0.009609407745301723', '0.009418928995728493', '0.010769865475594997', '0.010810877196490765', '0.00800961535423994']"
8,"['0.007292751222848892', '0.00481895636767149', '0.00470522977411747', '0.006917424499988556', '0.005409867502748966', '0.013123755343258381', '0.008587800897657871', '0.0059730433858931065', '0.0047609549947083', '0.004455793183296919', '0.006580342538654804', '0.009067986160516739', '0.007508979644626379', '0.006572114769369364', '0.016115445643663406', '0.013437391258776188', '0.0058821444399654865', '0.006344167049974203', '0.00591657729819417', '0.006225783843547106', '0.007633787114173174', '0.006584438029676676', '0.008005383424460888', '0.012891845777630806', '0.013610250316560268', '0.008304618299007416']"
