,0
0,<module 'time' (built-in)>
1,"['12.866454124450684', '14.199625015258789', '13.476914405822754', '13.097281455993652', '26.65167236328125', '0.04201004281640053', '0.04213353618979454', '0.07981964200735092', '0.04985072836279869', '0.032181330025196075', '0.10868414491415024', '0.07112115621566772', '0.057232193648815155', '0.12403174489736557', '0.15868432819843292', '0.0714176595211029', '0.1325162649154663', '0.11741693317890167', '0.06736064702272415', '0.07720282673835754', '0.13164716958999634', '0.14499731361865997', '0.28426268696784973', '0.14997199177742004', '0.15969401597976685']"
2,"['2.1280834674835205', '2.620821714401245', '3.2571840286254883', '2.840831995010376', '3.7617015838623047', '0.029154829680919647', '0.024776041507720947', '0.04907134175300598', '0.04148022085428238', '0.020712835714221', '0.07858254015445709', '0.05130161717534065', '0.04935762286186218', '0.08339722454547882', '0.12233387678861618', '0.07867106050252914', '0.14022883772850037', '0.1328115314245224', '0.057480212301015854', '0.0506058931350708', '0.10942977666854858', '0.12238508462905884', '0.22361581027507782', '0.10519739985466003', '0.10204385966062546']"
3,"['8.706578254699707', '9.042590141296387', '9.704734802246094', '8.63421630859375', '10.154252052307129', '99.72236633300781', '99.72274017333984', '99.71682739257812', '99.71980285644531', '99.72361755371094', '99.70889282226562', '99.7129135131836', '99.71685791015625', '99.70333862304688', '99.69319915771484', '99.7144546508789', '99.52714538574219', '99.50289154052734', '99.65764617919922', '99.6716537475586', '99.57157135009766', '99.59739685058594', '99.5807876586914', '99.67310333251953', '99.68497467041016']"
4,"['6.323057174682617', '6.46514368057251', '6.548953056335449', '6.475454330444336', '6.619992733001709', '5.89595365524292', '5.902310848236084', '5.9161295890808105', '5.9207611083984375', '5.9041595458984375', '5.991049289703369', '5.993030548095703', '5.967236518859863', '6.059638500213623', '6.112773895263672', '5.9581732749938965', '8.183099746704102', '8.546224594116211', '6.763500690460205', '6.5596923828125', '7.796598434448242', '7.353678226470947', '7.070683479309082', '6.294960021972656', '6.116970062255859']"
5,"['2.887197494506836', '3.6788575649261475', '4.509509563446045', '4.274974822998047', '5.092010021209717', '0.040672898292541504', '0.03511562943458557', '0.06873491406440735', '0.04324929416179657', '0.02513323910534382', '0.08403932303190231', '0.05726436525583267', '0.038026440888643265', '0.08534794300794601', '0.1263900250196457', '0.06108599901199341', '0.22635670006275177', '0.20257870852947235', '0.09088382869958878', '0.09930340200662613', '0.17719602584838867', '0.24300482869148254', '0.39260849356651306', '0.19867539405822754', '0.20567840337753296']"
6,"['3.0215067863464355', '2.891282796859741', '2.8967154026031494', '2.865231990814209', '2.8768551349639893', '2.151618719100952', '2.151228189468384', '2.154827356338501', '2.152801513671875', '2.1508629322052', '2.158397912979126', '2.1549875736236572', '2.1529130935668945', '2.158273458480835', '2.1626222133636475', '2.1537766456604004', '2.165118932723999', '2.164055824279785', '2.154700756072998', '2.154430389404297', '2.1619064807891846', '2.1641249656677246', '2.180786371231079', '2.162980556488037', '2.162527322769165']"
7,"['4.154616355895996', '6.538671493530273', '6.8782148361206055', '5.4430437088012695', '7.90546178817749', '0.028731711208820343', '0.027515143156051636', '0.06594626605510712', '0.04142603278160095', '0.023890767246484756', '0.08330706506967545', '0.060293834656476974', '0.04160499945282936', '0.104353167116642', '0.14965765178203583', '0.0573129877448082', '0.20745813846588135', '0.17188318073749542', '0.07829266786575317', '0.08374618738889694', '0.1340639293193817', '0.16534826159477234', '0.34697073698043823', '0.16769498586654663', '0.20521414279937744']"
8,"['70.18961334228516', '64.66990661621094', '62.46235275268555', '66.67996215820312', '46.46745681762695', '0.06947480142116547', '0.04912829026579857', '0.1115720346570015', '0.07058508694171906', '0.03605686500668526', '0.13126830756664276', '0.09004362672567368', '0.05802178010344505', '0.12893934547901154', '0.20740482211112976', '0.09552246332168579', '0.41293030977249146', '0.376048743724823', '0.16283977031707764', '0.14861947298049927', '0.21076127886772156', '0.29790401458740234', '0.7722033262252808', '0.41394639015197754', '0.3888972997665405']"
