,0
0,<module 'time' (built-in)>
1,"['0.03138035163283348', '0.029440347105264664', '0.04762464761734009', '0.03369922190904617', '0.044111501425504684', '0.03390603885054588', '0.045890193432569504', '0.09723670035600662', '0.18691104650497437', '0.13695652782917023', '0.1285906434059143', '0.06414174288511276', '0.1556570827960968', '0.13018417358398438', '0.05078300088644028', '0.0499405600130558', '0.11434932053089142', '0.16988618671894073', '0.12552261352539062', '0.07795360684394836', '0.045344214886426926', '0.06241151690483093']"
2,"['0.05599438026547432', '0.05896596610546112', '0.13881222903728485', '0.06729327142238617', '0.09716963768005371', '0.05001665651798248', '0.06183910369873047', '0.19453470408916473', '0.241581529378891', '0.3085518181324005', '0.280888170003891', '0.10451388359069824', '0.30555716156959534', '0.23284678161144257', '0.0878487229347229', '0.08388395607471466', '0.29406532645225525', '0.43848180770874023', '0.26048195362091064', '0.19168196618556976', '0.08290962129831314', '0.15342797338962555']"
3,"['99.7057113647461', '99.70227813720703', '99.65826416015625', '99.70053100585938', '99.6650161743164', '99.71939849853516', '99.71116638183594', '99.57957458496094', '99.68450164794922', '99.54692840576172', '99.34102630615234', '99.6722183227539', '98.87413787841797', '99.03318786621094', '99.70381164550781', '99.69737243652344', '99.6480941772461', '99.67858123779297', '99.6867904663086', '99.68282318115234', '99.70027160644531', '99.66712951660156']"
4,"['6.143591403961182', '6.2016777992248535', '6.760007858276367', '6.216161251068115', '6.697506427764893', '5.930828094482422', '6.045489311218262', '7.6361403465271', '6.175302505493164', '7.8195905685424805', '10.292027473449707', '6.5223894119262695', '14.761153221130371', '13.564610481262207', '6.110032081604004', '6.20594596862793', '6.552655220031738', '6.148928642272949', '6.078964710235596', '6.262248992919922', '6.156881809234619', '6.550352096557617']"
5,"['0.025351515039801598', '0.025054754689335823', '0.043172430247068405', '0.02609093114733696', '0.03783528134226799', '0.02108917012810707', '0.02823573909699917', '0.0776917114853859', '0.07587478309869766', '0.10776256769895554', '0.11800951510667801', '0.0532955676317215', '0.1355482041835785', '0.10683386027812958', '0.040022317320108414', '0.04022505506873131', '0.11104995757341385', '0.09206070750951767', '0.09170661121606827', '0.06669102609157562', '0.037897657603025436', '0.06000228598713875']"
6,"['2.1559340953826904', '2.155766010284424', '2.163327932357788', '2.1558103561401367', '2.1605498790740967', '2.152967929840088', '2.155301809310913', '2.178802251815796', '2.1648924350738525', '2.1908442974090576', '2.194492816925049', '2.164353609085083', '2.1983911991119385', '2.185133695602417', '2.157898187637329', '2.15798020362854', '2.183689832687378', '2.1725351810455322', '2.166861057281494', '2.1694111824035645', '2.1589789390563965', '2.166579008102417']"
7,"['0.04410680755972862', '0.03925014287233353', '0.07582700997591019', '0.04463149234652519', '0.06229957193136215', '0.03260214254260063', '0.042783088982105255', '0.15307988226413727', '0.16279427707195282', '0.19424855709075928', '0.19755731523036957', '0.09208924323320389', '0.26115769147872925', '0.17225973308086395', '0.059924256056547165', '0.06102082505822182', '0.20938937366008759', '0.19455572962760925', '0.16354162991046906', '0.12227913737297058', '0.06377041339874268', '0.09785404056310654']"
8,"['0.06514741480350494', '0.0556163564324379', '0.11023788154125214', '0.067139632999897', '0.09935752302408218', '0.09858428686857224', '0.08268557488918304', '0.30064308643341064', '0.25360482931137085', '0.524819552898407', '0.41058453917503357', '0.18355600535869598', '0.4037694036960602', '0.3432370126247406', '0.13867506384849548', '0.14508113265037537', '0.4583483934402466', '0.2848137617111206', '0.4376045763492584', '0.28715232014656067', '0.16072632372379303', '0.2275700867176056']"
