,0
0,<module 'time' (built-in)>
1,"['0.4438389539718628', '0.6013532876968384', '0.9017851948738098', '0.7235805988311768', '0.47220247983932495', '0.35381147265434265', '1.2763004302978516', '1.605929970741272', '0.6746469140052795', '1.2576982975006104', '1.929212212562561', '1.2590829133987427', '2.5837149620056152', '2.442506790161133', '1.1358859539031982', '1.8733173608779907', '2.353407621383667', '2.270993232727051', '1.0414602756500244']"
2,"['1.1319053173065186', '1.6244226694107056', '2.178070545196533', '1.691291093826294', '1.3069785833358765', '1.8483116626739502', '1.9263943433761597', '1.6852166652679443', '2.932871103286743', '5.754456520080566', '3.312389850616455', '1.0250372886657715', '2.8617279529571533', '2.9909701347351074', '1.5180096626281738', '1.7099212408065796', '3.201523780822754', '2.0359010696411133', '2.13266658782959']"
3,"['6.548357963562012', '6.679899215698242', '6.802948474884033', '6.819368839263916', '6.672209739685059', '6.50551176071167', '6.614377498626709', '6.671514987945557', '6.625583171844482', '6.6846795082092285', '6.829419136047363', '6.593023777008057', '7.01462984085083', '6.996284484863281', '6.852727890014648', '6.753069877624512', '7.4871978759765625', '6.972331523895264', '6.872025966644287']"
4,"['6.021264553070068', '6.034733295440674', '6.142131805419922', '6.127185344696045', '6.077642917633057', '6.015928268432617', '6.889909744262695', '7.000137805938721', '6.172862529754639', '6.334516525268555', '6.804153919219971', '6.441886901855469', '7.6898088455200195', '7.366167068481445', '6.776418685913086', '7.246564865112305', '9.828770637512207', '8.325942993164062', '6.70862340927124']"
5,"['0.5641108155250549', '0.6597173810005188', '1.3495615720748901', '0.823379397392273', '0.6519729495048523', '0.33341851830482483', '1.5411138534545898', '2.0237882137298584', '1.1300709247589111', '1.4290803670883179', '2.4610390663146973', '1.9060310125350952', '3.3208305835723877', '4.238752365112305', '2.1121625900268555', '2.3192386627197266', '4.760007858276367', '3.673515558242798', '2.3953983783721924']"
6,"['2.2531559467315674', '2.279810905456543', '2.33052396774292', '2.2653775215148926', '2.2436747550964355', '2.277914047241211', '2.5903735160827637', '3.105780601501465', '2.545254707336426', '2.777332067489624', '3.342461585998535', '3.903688430786133', '3.4597384929656982', '3.3996694087982178', '3.430777072906494', '3.5794575214385986', '3.982179880142212', '3.8159568309783936', '2.6099443435668945']"
7,"['2.325984001159668', '3.5075347423553467', '19.224655151367188', '9.655303001403809', '16.034622192382812', '71.52255249023438', '23.00439453125', '21.03062629699707', '82.0453109741211', '75.2048568725586', '15.433958053588867', '48.2856330871582', '44.38816452026367', '37.134952545166016', '26.36623764038086', '72.32173156738281', '35.85012435913086', '50.30971908569336', '69.62417602539062']"
8,"['94.22318267822266', '91.92916870117188', '74.00353240966797', '84.97582244873047', '79.8728256225586', '24.64822006225586', '67.6701889038086', '67.4044189453125', '10.491767883300781', '12.479907989501953', '70.24527740478516', '41.08971405029297', '37.679141998291016', '44.87860870361328', '62.08343505859375', '13.791788101196289', '38.82569885253906', '30.620237350463867', '20.12112808227539']"
